"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
49013,37.786961,-122.412979,"Millennium Restaurant","San Francisco","9942582"
149461,37.78627,-122.397583,"CNET","San Francisco","5135997"
173138,37.744793,-122.46115,"Diamond Way Buddhist Senter SF","San Francisco","5204805|5631092|5909209|6178651|7121392|7297300|7297308|7837897|11132201|11169160|15412422|36187482"
209059,37.787865,-122.412094,"The Hidden Vine","San Francisco","5350659|5414193"
209496,37.792564,-122.392342,"Ozumo Sake Lounge","San Francisco","5353757|5360268"
212451,37.799824,-122.441399,"Gravity Room","San Francisco","5373984"
212635,37.7693,-122.45255,"Milk","San Francisco","90553972|90481712|92859162|95743522"
213684,37.796356,-122.40412,"Kells Irish Restaurant & Bar","San Francisco","17197176|17502512|18222811|27508761|42284382|52678202|35429642|52678782|69845992"
215669,37.79867,-122.43581,"MatrixFillmore","San Francisco","5393740|5905635|6092237"
215682,37.756451,-122.418869,"Medjool","San Francisco","5393807|5907852"
225207,37.77805,-122.40568,"1015","San Francisco","5449808|7886015|48384652"
226584,37.80659,-122.421326,"Martin Lawrence Gallery","San Francisco","5457735"
229993,37.799999,-122.410004,"Magnet Lounge","San Francisco","5488103"
242156,37.776764,-122.43824,"Ocean Beach","San Francisco","5549812"
243566,37.775463,-122.40288,"Catalyst Cocktails","San Francisco","5557678|5689734|5882777|5898519|5898563|8502418|8921653"
247581,37.77,-122.400002,"Lingba Restaurant and Lounge","San Francisco","5581366|5666025"
254073,37.800358,-122.440117,"Catalyst","San Francisco","5616751"
262465,37.740002,-122.389999,"Embarcadero/Market","San Francisco","5664397"
264741,37.79598,-122.403404,"Swissnex-Consulate General of Switzerland","San Francisco","10314002"
266278,37.762215,-122.39161,"Cafe Cocomo","San Francisco","16350935"
266772,37.80006,-122.43503,"La Barca Restaurant","San Francisco","16348588|17918441|26302491|34220032|23498111|23499271|16348925|23496701|16349021"
268926,37.786964,-122.426575,"Queen Anne Hotel","San Francisco","5701988"
271042,37.806454,-122.419533,"Fiddler's Green","San Francisco","5727153|5966122"
275802,37.75,-122.419998,"Medjool Restaurant & Lounge","San Francisco","5740450"
278526,37.782864,-122.400085,"Yerba Buena Ice Skating & Bowling Center","San Francisco","72419372"
280635,37.77,-122.410004,"Bus leaves from Metreon","San Francisco","5769557|6020711"
286172,37.792362,-122.42107,"Red Devil Lounge","San Francisco","8333121|8529041|11611988|19921541|13249762"
286342,37.785404,-122.40886,"New Delhi Indian Restaurant","San Francisco","15819710"
288477,37.786,-122.411705,"Marrakech Moroccan Restaurant","San Francisco","11595724|13704538"
290387,37.787754,-122.438232,"Long Bar -> Clay Theatre","San Francisco","5841697"
298977,37.755737,-122.38801,"Crushpad","San Francisco","10059614|10340772|10059751|10340789"
299665,37.734726,-122.475044,"Stern Grove Festival","San Francisco","20804071"
300422,37.785895,-122.40638,"Apple Store - San Francisco","San Francisco","32133412|35461692|39120962|43873612|48804272|53081252|59033902|64040412|70152812|99797692"
300472,37.7874,-122.44683,"G Bar","San Francisco","5881181"
304330,37.734726,-122.475044,"Stern Grove","San Francisco","23269591"
305282,37.756302,-122.418861,"Foriegn Cinema","San Francisco","5908916"
306253,37.771957,-122.41392,"The Public","San Francisco","5898674|5898784|5898729|5898765"
306786,37.78004,-122.41197,"Mr. Smith's","San Francisco","5918036"
308158,37.804188,-122.454597,"Crissy Field Center","San Francisco","6031616"
