"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
61480,37.256584,-122.03484,"Knitting Arts in Saratoga","Saratoga","5150598|5156587|5218139|5222890|5324335|5324337|5348809|5349384|5384455|5423098|5498195|5524549|5577826|5615521|5678525|5804883|6006440|6107715|6226702|6469730|6948710|7155705|7251319|7251335|7508724|7597949|7597998|7598008|7840334|7840337"
201977,37.266422,-122.020859,"Paula & Ben's House","Saratoga","11287348|11640050|12080411|12278654|12457232|12847160|13045000|13350831|13644406|14054248|14325555|14681061|14904618|15345928|15555474|15820292|16329583|41214622|65926942|dnkrbdyqjbkc|dnkrbdyqkbhc|dnkrbdyqlbdc|dnkrbdyqmbjc|dnkrbdyqnbgc|dnkrbdyqpblc|dnkrbdyqqbjc|dnkrbdyrcbfc|dnkrbdyrdbkc|12080476|12278916"
268226,37.275593,-122.058464,"Cooper-Garrod Estate Vineyards","Saratoga","5681001|5907640|9373594"
270434,37.290783,-122.0046,"Paula & Ben's House","Saratoga","19759561|48394602|58279682|58280422"
278582,37.249725,-122.082466,"Savannah Chanelle Vineyards","Saratoga","5599303"
291288,37.25726,-122.03408,"Trattoria Restaurant Florentine","Saratoga","5830345|5903077|6115821|6816974|6816976"
307353,37.292446,-122.03237,"Jake's Restaurant","Saratoga","5999986|6034692|6199756|15534342"
307901,37.23826,-122.06615,"Sanborn Park Hostel","Saratoga","8017626|8052774|9278548|9998702|10496474|11715191|12965324"
333533,37.244301,-122.03157,"Villa Montalvo","Saratoga","53438882"
391413,37.27,-122.019997,"Main Square","Saratoga","6484760|6597270"
398423,37.257187,-122.034515,"Blue Rock Shoot","Saratoga","13005856"
409511,37.257668,-122.03362,"San Jose Bookshop","Saratoga","6604914|6793816|7198284|7389208|7851328"
457410,37.28629,-122.05402,"Fremont Older Open Space Preserve","Saratoga","14927646|14964002|15057428|24266781|30675931|35256952|41117322|98001232|79587262|105965702|105966692"
481921,37.27825,-122.00602,"Naomi's Home","Saratoga","7134724"
489332,37.256676,-122.034744,"La Fondue Restaurant","Saratoga","7512909|7701805|7701846"
505850,37.269863,-122.01683,"Saratoga Library","Saratoga","9348981|62695472|13718918|38591272|35643822|34158042|38615072|39673432|dhfqkcyqcbhb|48871752|48872392|48876462|59305122|63457992|81166262|72642232"
565839,37.280552,-121.9981,"Saratoga School of Dance","Saratoga","7670594"
637758,37.257584,-121.99523,"Michelle's House ","Saratoga","8108779"
663340,37.256676,-122.034744,"La Fondue","Saratoga","14446598|15270454|16663729|8226230|8962250|9227419|9387416|9491767|9942711|10056882|10373787|10521081|11078725|11255772|11888008|12811341|13879002|13879868|16150911|16060586"
663341,37.254185,-122.03956,"Hakone Japanese Gardens","Saratoga","5627911|5631965|6551921|10306363|35116182|53780842|55848012|dxkgrcyqfbgc|dxkgrcyqfbpc|dxkgrcyqgbkb|dxkgrcyqgbsb|dxkgrcyqgbcc|dxkgrcyqgblc|dxkgrcyqhbhb|dxkgrcyqhbzb|dxkgrcyqhbjc"
680081,37.235519,-122.063524,"Sanborn County Park","Saratoga","8574916|17304813|12122225|15612015|14631934|10346932|11183875|53609492|10879038|23741541|52560022|76487322|28524741|72640532|27548751"
717107,37.244299,-122.03157,"Villa Montalvo","Saratoga","7026234|7139530"
717431,37.258838,-122.055563,"Mountain Winery","Saratoga","34849702|61951152|10847804|13746393|17444646|17444691|13154321|14013613|16955635|16974794|17583191|34085232|56140262|13085373|14882537|13751001|16812322|101773842"
