"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
129883,32.991455,-117.27048,"Belly Up","Solana Beach","7627730|9249357|22213271"
197244,32.991024,-117.270378,"The Bellyup","Solana Beach","17263601"
216508,32.997005,-117.272141,"SHAMPOO TOO Salon, 406 N Cedros, Solana Beach ","Solana Beach","13198088|13594505|13535982|13654068|13816902|13816914|14183067|13227047|13709224|13709540|13703209"
233492,32.991455,-117.27048,"Belly Up Tavern","Solana Beach","7689477|7887807|16535516|16579293|17296216|18664481|40764492|72279062|74910282|75654212|76673232|78630202|78355762|79865322|42698372|qwwcncyqdblb|qwwcncyqfbsb|qwwcncyqgbpb|qwwcncyqhbmb|qwwcncyqjbrb|qwwcncyqkbpb|qwwcncyqlblb|qwwcncyqmbqb|qwwcncyqnbnb|qwwcncyqpbsb|98770042|dzhfzdyrdbrb|dzhfzdyrfbrb|dzhfzdyrgbnb|64314102"
262920,33,-117.260002,"North Coast Rep","Solana Beach","5666978|6518358"
281494,32.991585,-117.27051,"Cafe Zinc","Solana Beach","24673361|qcvblcyrdbmb"
281499,32.986958,-117.27061,"Pacific Coast Grill","Solana Beach","12107968|10449466|12107971"
286741,33,-117.260002,"Fletcher Cove","Solana Beach","5804914"
290338,33,-117.260002,"On the Coast Hwy","Solana Beach","5825147"
292424,32.997585,-117.270821,"San Elijo Lagoon","Solana Beach","11326411|14288438|16148082"
347548,33,-117.260002,"Cedros Design District","Solana Beach","6189596|6320759"
375994,32.986145,-117.271034,"Blanca","Solana Beach","6478783"
388463,32.995773,-117.25512,"Lomas Santa Fe CC","Solana Beach","6300979|63839902"
421728,33,-117.260002,"Seaside Beach (Cardiff)","Solana Beach","6686550"
480328,32.99143,-117.2739,"Lifeguard Headquarters","Solana Beach","7124974"
502176,32.98843,-117.27095,"Nobu Gourmet Japanese Restaurant","Solana Beach","7262032"
