"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"cwwstypmbgb","Meetup at Foster City Dog Park with your Frenchie",1308527956000,1315159200000,37.561291,-122.268974,"Foster City Dog Park","Foster City"
"cwwstypnbdb","Meetup at Foster City Dog Park with your Frenchie",1308527956000,1317578400000,37.561291,-122.268974,"Foster City Dog Park","Foster City"
"cwwstyrdbfb","Meetup at Foster City Dog Park with your Frenchie",1308527956000,1.359918e+12,37.561291,-122.268974,"Foster City Dog Park","Foster City"
"cwwstyrcbjb","Meetup at Foster City Dog Park with your Frenchie",1308527956000,1357498800000,37.561291,-122.268974,"Foster City Dog Park","Foster City"
"cwwstyplbkb","Meetup at Foster City Dog Park with your Frenchie",1308527956000,1.31274e+12,37.561291,-122.268974,"Foster City Dog Park","Foster City"
"vbgsqyqpbcc","Playgroup at Burton Park",1353009088000,1353522600000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqlbtb","Playgroup at Burton Park",1344538143000,1345051800000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyrdbrb","Playgroup at Burton Park",1300919226000,1360780200000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqnbnb","Playgroup at Burton Park",1349375922000,1349890200000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyrdbkc","Playgroup at Burton Park",1300919226000,1361989800000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqnbgc","Playgroup at Burton Park",1350586424000,1351099800000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqdbtb","Playgroup at Burton Park",1328708349000,1329330600000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqcbxb","Playgroup at Burton Park",1322362125000,1326911400000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqypqbkb","Playgroup at Burton Park",1322361952000,1323282600000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqypqbcc","Playgroup at Burton Park",1322362004000,1324492200000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyqdbmc","Playgroup at Burton Park",1330026392000,1330540200000,37.499283,-122.260345,"Burton Park","San Carlos"
"vbgsqyrcbvb","Playgroup at Burton Park",1357847647000,1.358361e+12,37.499283,-122.260345,"Burton Park","San Carlos"
"8546460","Sacred Paths Bookstore Psychic Fair",1218752055000,1221328800000,37.56679,-122.3238,"Sacred Paths Bookstore","San Mateo"
"8546575","Spiritual Choices - Putting the HERE in the hereafter book signing and lecture",1218753081000,1225051200000,37.56679,-122.3238,"Sacred Paths Bookstore","San Mateo"
"16594454","President's Day Edgewood Park San Mateo County 2-hour hike",1297904172000,1.298322e+12,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"53012022","Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 + groups expect big turn out",1329719297000,1330894800000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"17223192","May Language Lover's Meetup",1302206782000,1.30473e+12,37.45309,-122.18215,"Oak City Bar & Grill","Menlo Park"
"28023311","Exploring the Spiritual Frontier",1312326571000,1.315152e+12,37.59422,-122.36444,"Hyatt Regency","Burlingame"
"10540395","The 2009 Annual Meeting of the BRS",1243824208000,1245376800000,37.43367,-122.13876,"Szechwan Cafe","Palo Alto"
"53704822","The first meeting.",1330130154000,1.333764e+12,37.439999,-122.150002,"Pizza My Heart","Palo Alto"
"14916130","Palo Alto Museum of American Heritage Lecture",1285624567000,1287106200000,37.444157,-122.15723,"The Museum of American Heritage Inc","Palo Alto"
"17228961","Food Sort with Second Harvest in San Carlos",1302234341000,1305992700000,37.496353,-122.2449,"Second Harvest Food Bank","San Carlos"
"9557362","Second Harvest Food Bank, San Carlos",1232396226000,1243699200000,37.496353,-122.2449,"Second Harvest Food Bank","San Carlos"
"15805595","Food Sort with Second Harvest in San Carlos",1293089941000,1297529100000,37.496353,-122.2449,"Second Harvest Food Bank","San Carlos"
"8953864","Second Harvest Food Bank, San Carlos",1223921079000,1228582800000,37.496353,-122.2449,"Second Harvest Food Bank","San Carlos"
"10510513","Second Harvest Food Bank, San Carlos",1243479277000,1247932800000,37.496353,-122.2449,"Second Harvest Food Bank","San Carlos"
"cnpwryqdbzb","$5.00 Salsa Sundays At Tio Leo",1329086953000,1329708600000,32.76573,-117.19825,"TIO LEO'S","San Diego"
"50901152","Learn Top Secrets Shared at the Recent Info-Summit and Captured by Mike Crow",1328294214000,1353369600000,32.835454,-96.99522,"Spring Creek Barbeque","Irving"
"10610649","Author Book Reading and Discussion on the Environment",1244536487000,1245204900000,37.453022,-122.18172,"Kepler's Books","Menlo Park"
"cnlqqyppbdb","Weekly Meeting",1319663292000,1320285600000,37.449966,-122.186226,"Menlo Park Presbyterian Church","Menlo Park"
"8477046","Bay Area Beagles Sept. Meetup # 2 Foster City",1217892855000,1221937200000,37.556553,-122.260696,"Foster City Dog Park","San Mateo"
"jhccqypnbhb","Illusions / 106 MILES in Palo Alto",1293128742000,1317862800000,37.427889,-122.144009,"Club Illusion ","Palo Alto"
"15036662","Salsa!",1286478476000,1286596800000,37.427889,-122.144009,"Club Illusion ","Palo Alto"
"jhccqypmbkb","Illusions / 106 MILES in Palo Alto",1293128742000,1315443600000,37.427889,-122.144009,"Club Illusion ","Palo Alto"
"jhccqypkbjb","Illusions / 106 MILES in Palo Alto",1293128742000,1310000400000,37.427889,-122.144009,"Club Illusion ","Palo Alto"
"jhccqypjbcb","Illusions / 106 MILES in Palo Alto",1293128742000,1307581200000,37.427889,-122.144009,"Club Illusion ","Palo Alto"
"9019301","Facebook and OpenSocial Application Development ",1224788854000,1226975400000,37.45911,-122.14233,"DLA ","Palo Alto"
"10577290","Facebook and OpenSocial Application Development Meetup",1244144468000,1246325400000,37.45911,-122.14233,"DLA ","Palo Alto"
"8590114","Facebook and OpenSocial Application Development ",1219302886000,1222219800000,37.45911,-122.14233,"DLA ","Palo Alto"
"78457912","How about mixed foursomes at Crystal Springs Golf Course?",1345418191000,1362333600000,37.55637,-122.38039,"CRYSTAL SPRINGS GOLF COURSE","Burlingame"
"70474672","High Tea",1340513211000,1341165600000,37.45508,-122.18324,"Lisa's Tea Treasures","Menlo Park"
"qdxgpdyqpbfb","Introduction to Sahaja Meditation",1350568008000,1351967400000,37.484314,-122.22732,"Redwood City Library","Redwood City"
"7760168","Peninsula Habitat for Humanity",1208476820000,1224948600000,37.479465,-122.22699,"Peninsula Habitat RWC","Redwood City"
"xpwfqyplbdb","The Menlo Park French Conversation Group",1294796994000,1312336800000,37.453022,-122.18172,"Cafe Borrone","Menlo Park"
"xpwfqypkbjc","The Menlo Park French Conversation Group",1294796994000,1.311732e+12,37.453022,-122.18172,"Cafe Borrone","Menlo Park"
"qctrzcyrfbqb","The Menlo Park French Conversation Group",1339548092000,1.36314e+12,37.453022,-122.18172,"Cafe Borrone","Menlo Park"
"xpwfqypkbhb","The Menlo Park French Conversation Group",1294796994000,1309917600000,37.453022,-122.18172,"Cafe Borrone","Menlo Park"
"17111054","Let's discuss what we want out of the Group.",1301453749000,1304647200000,37.459629,-122.142746,"DLA Piper Room 102","East Palo Alto"
"17130000","Meet other Community Managers & Social Media Practioners in Silicon Valley",1301586656000,1304647200000,37.459629,-122.142746,"DLA Piper Room 102","East Palo Alto"
"15952255","Demystifying the Characteristics of a good Co-Founder",1294364323000,1296010800000,37.459629,-122.142746,"DLA Piper Room 102","East Palo Alto"
"vjtkpynqbbc","iOS Developers Make-A-Wish",1279636979000,1292295600000,37.445385,-122.16389,"Bistro 412","Palo Alto"
"jhccqypfbdb","106 Miles Meetup.................. at Bistro 412 in Palo Alto, CA",1293128742000,1299117600000,37.445385,-122.16389,"Bistro 412","Palo Alto"
"kpkxpypcbhb","106 Miles Meetup.................. at Bistro 412 in Palo Alto, CA",1280784517000,1294279200000,37.445385,-122.16389,"Bistro 412","Palo Alto"
"jhccqypdbdb","106 Miles Meetup.................. at Bistro 412 in Palo Alto, CA",1290970673000,1296698400000,37.445385,-122.16389,"Bistro 412","Palo Alto"
"jhccqyphbgb","BISTRO 412 / 106 MILES / FORKFULL.ORG in Palo Alto",1293128742000,1304557200000,37.445385,-122.16389,"Bistro 412","Palo Alto"
