"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"17571832","Dad's Night Out June 21 7pm Sundance Steakhouse Palo Alto",1304715575000,1.308708e+12,37.428441,-122.149684,"Sundance The Steakhouse","Palo Alto"
"15715561","Dad's Night Out Jan 18 Fukisushi Palo Alto 7pm",1292199033000,1.295406e+12,37.419998,-122.129997,"Fukisushi","Palo Alto"
"41280372","BigDataCamp Silicon Valley @Strata 2012",1321386695000,1330392600000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"105661042","BigDataCamp @ O'Reilly Strata 2013",1361437699000,1361842200000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"85444922","SV Android Developers cohosting with ARM® TechCon™",1349329854000,1351643400000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"90713202","Holiday Japanese Restaurant Dinner",1352491061000,1355711400000,37.36479,-121.907616,"Sushi Coast","San Jose"
"16594454","President's Day Edgewood Park San Mateo County 2-hour hike",1297904172000,1.298322e+12,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"82881182","Sunday Edgewood Park 1pm Hike in Redwood City W/ FunFitUnite Meetup",1347932098000,1348430400000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"97906752","Hike away the Holiday lbs...",1357325287000,1357683300000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"58286602","Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 + groups expect big turn out",1332974944000,1335124800000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"43193962","Edgewood Park 10am Hike in Redwood City w/ Peggy w/ 2 other groups",1322863570000,1.32354e+12,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"66819072","Sunday Edgewood Park 1pm Hike in Redwood City w/ Peggy and fun/fit/unit group",1338321883000,1338753600000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"62022942","Sunday Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 + groups",1335324007000,1336939200000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"49081522","Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 other groups (reschedule)",1327198262000,1327870800000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"70194022","Sunday Edgewood Park 1pm Hike in Redwood City w/ Peggy and fun/fit/unit group",1340321462000,1342382400000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"53012022","Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 + groups expect big turn out",1329719297000,1330894800000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
