"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
128034,37.378853,-122.11566,"Pet Parade","Los Altos","5388775|7160679|9558156|12199050|17258847"
251879,37.328106,-122.172203,"Monte Bello OSP","Los Altos","11703884|12248222|12918923|13085169|14434699|14818911|15345931|16948688|17809221|22487691|28208961|37213962|47766232|49202142|77190642|83231832|84021302|97384752|105762522|99568832|38942632|47125472"
281258,37.388153,-122.163185,"Park'n ride","Los Altos","5722461"
316033,37.3853,-122.113297,"Satnford University","Los Altos","5745300"
346257,37.376404,-122.11666,"Los Altos American Legion Hall","Los Altos","6180613"
355722,37.38096,-122.114105,"Los Altos History Museum","Los Altos","6247422|9982310|13452781|15953014|75399162"
364231,37.37,-122.14,"Your backyard","Los Altos","6774526|6719113"
399475,37.369999,-122.139999,"Two locations","Los Altos","6538096|6770436"
401490,37.369999,-122.139999,"Your telephone","Los Altos","6553432|6571102"
405628,37.369999,-122.139999,"Stanford Shopping Center","Los Altos","6570161"
410969,37.369999,-122.139999,"Town & Country","Los Altos","6614800"
414102,37.369999,-122.139999,"Redwood City Farmers Market","Los Altos","6637239"
430596,37.37862,-122.115486,"Los Altos Grill","Los Altos","6743753|52975132|19817611|52967272"
431308,37.370644,-122.140503,"Your computer","Los Altos","6748447|7219355"
433820,37.369999,-122.139999,"A shopping center near you.","Los Altos","6767228|6767331"
433837,37.369999,-122.139999,"Any highway overpass.","Los Altos","6767315"
435340,37.3788,-122.11807,"Peets Coffee - Los Altos","Los Altos","6777669|6781089|dfkpfdyqlbgc|qvbhldyqmblc|qvbhldyqpbfc|qvbhldyqqblc|qvbhldyrcbxb|qvbhldyrdbtb|qvbhldyrfbcb"
452727,37.369999,-122.139999,"Anywhere & everywhere!","Los Altos","6767287"
486083,37.3524,-122.07738,"W. Fremont @","Los Altos","7161917|7213828|7213843"
512391,37.330959,-122.083939,"Rancho San Antonio County Park & Open Space Preserve","Los Altos","8038423|8704516|11006906|13817286|13889057|14029852|18094291|25694001|33721142|34356212|10309937|10488140|10537275|10569754|10776846|10892352|17817291|14143421|27378111|17584331|14663869|14653424|15230338|16873409|17520442|41865602|46193062|73339972|92119832|97139052|15051251|15140332|15138490|15417170|15601516|tzfcqypcbdb|16555472|17135361|17507552|33394352|56217222|60866162|75480282|29686911|33389872|49217182|75196572"
593263,37.352554,-122.13576,"Rancho San Antonio - Rhus Ridge Road","Los Altos","46910152"
622552,37.37,-122.14,"Rancho San Antonio","Los Altos","8017478"
628851,37.38522,-122.114128,"Laurie's","Los Altos","hhptnynkbcb"
661503,37.358112,-122.12897,"Foothill College","Los Altos","14995188|11826466|14992312|23006381|13097259|34629462|34631632|34630542|34632062|11499912|80041392|13138680|14667204|23651881|36258122|49650802|52745392|85043852|17526979|17307424|84895982|84221212"
661504,37.381256,-122.1141,"Los Altos Public Library","Los Altos","9182749|9781970|15357738|12346349|13167079|14587521|15000862|15461308|17167036|17170739|27771431|79330802|zvlwqyphbjb|zvlwqypjbfb|zvlwqypkbcb|25921421|25921461|46100692|47029532|13940902|16718336"
726089,37.39788,-122.117271,"Goldenbergs'","Los Altos","11315625|11315750|11500970|11590841|11689535|11901871|11898659|12042490|12061027|12042479|12210077|12210083|12210093|12493900|12493908|12782448|12782517|12782456|12782350|12782498|12861663|12782504|13175494|cdbmnyngbdc|cdbmnynhbrb|13516869|cdbmnynhbbc|cdbmnynhbkc|cdbmnynjbfb|fkdtnynjbnb|fkdtnynjbgc|fkdtnynkbcb|qdqggcyppbgb|qdqggcyppbpb|qdqggcyppbxb|47293342|49093452|51356142|52697892|dshjpcyqdbgc|dshjpcyqfbdb|dshjpcyqfbmb|dshjpcyqfbnc|dshjpcyqgbjb|dshjpcyqgbbc|dshjpcyqgbkc|dshjpcyqhbgb|dshjpcyqhbpb|dshjpcyqhbxb|dshjpcyqhbhc|dshjpcyqjblb|dshjpcyqjbdc|dshjpcyqjbmc|dshjpcyqkbjb|dshjpcyqkbrb|dshjpcyqkbbc|dshjpcyqlbfb|dshjpcyqlbnb|dshjpcyqlbwb|dshjpcyqlbgc|dshjpcyqlbpc|dshjpcyqmbkb|87334362|103279492"
726094,37.375374,-122.118202,"Shoup Park","Los Altos","8036578|10839135|30019411|78876092|9229779|9273383|9815305|10184915|nffgnynfbcc|nffgnyngbxb|nffgnyngbhc|nffgnynhbdb|nffgnynhbvb|nffgnynhbfc|nffgnynhbnc|nffgnynjbjb|nffgnynkbgb|nffgnynkbhc|nffgnynlbcb|nffgnynlblb|nffgnynlbtb|nffgnynlbdc|nffgnynlbmc|nffgnynmbhb|nffgnynmbqb|nffgnynmbzb|nffgnynnbnb|nffgnynnbwb|24332971|24268771|11089552|11089663|11610366|11589403|11839924|30637471"
730599,37.397588,-122.107146,"The Boardwalk ","Los Altos","26513011|39905712"
