"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
200311,37.560001,-122,"Niles in Fremont","Fremont","5216176"
221315,37.55427,-121.98265,"A Perfect Day Spa","Fremont","15889911|17171729"
248642,37.482685,-121.94197,"Clubsport of Fremont","Fremont","16564482|31690152"
262211,37.523457,-121.927681,"Old Mission Park","Fremont","84693112"
275636,37.576828,-122.00933,"Quarry Lakes","Fremont","16575643|62946002|62945272|102751272"
282227,37.545628,-121.96609,"Fremont Senior Center","Fremont","11039895"
288442,37.52846,-121.918686,"Ohlone College","Fremont","9670208|9703685|13135491|56439662|16777881|34524622|34524652|56063202|66561042"
291290,37.56,-122,"Denny's","Fremont","5830364|5899787|6307174|7183623|7525438|7663467"
306739,37.560001,-122,"Niles District","Fremont","5910110"
309744,37.504444,-121.97347,"Claim Jumper","Fremont","11977807|15215921|38314392|87282002"
327636,37.555748,-121.98243,"Panarea Bakery/ Cafe","Fremont","10850356|11121479|11351489|11550953|11777786|11858324"
329586,37.552544,-121.9789,"La Pinata Restaurant","Fremont","10494907|12129596|15854540|wgpcqypcbcc|wgpcqypdbxb"
332303,37.576206,-122.0102,"Quarry Lakes","Fremont","10005904|47255122|64671792"
366774,37.546005,-121.966667,"Lake Elizabeth, Central Park","Fremont","6318646|8202062|10530105|13280418|16992397|21413421|28928791|32272712|86197572|92689932|99444972|104027762|13187562|13326680|13391767|13693784|17063779|24100831|25334261|31605842|66841332|72261612|75098462|7432005|28869081|11688313|29383311|11348837|14425890|14425941|14425950|16625590|16625693|16625729|16625769|16625926|16625947|16626099|60873292|60874712|60875082|60875472|60875262|60877252|60879912|60879962|58483032|60722052|90958282|91961502|92889472|95299592|99489432"
378948,37.50773,-121.95556,"City Beach Fremont","Fremont","27315541|30508581"
389486,37.54436,-121.9888,"Sushi Harbor","Fremont","6471664"
413745,37.546005,-121.966666,"Lake Elizabeth, By the boat dock","Fremont","11547413|11824764|11829729|12293898|12379485|12547566|12739266|13251055|13511044|13720076|14672493|14977398|15924313|17339582|56568802|60611152|64670672|73593182|79506802"
463183,37.510273,-121.95182,"City Beach","Fremont","6996082|95485562"
463944,37.56,-122,"Protest Corner","Fremont","7001617"
466624,37.546524,-121.985085,"Elephant Bar Restaurant","Fremont","25333761"
477120,37.510273,-121.95182,"City Beach","Fremont","27313601|30505491|27315691|30508301|34479672|23088361"
