"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"15715561","Dad's Night Out Jan 18 Fukisushi Palo Alto 7pm",1292199033000,1.295406e+12,37.419998,-122.129997,"Fukisushi","Palo Alto"
"13510439","The Highway WienerDog Derby  2010",1274123139000,1281288600000,37.43789,-122.15779,"Palo Alto HS Athletic Quad","Palo Alto"
"17499428","The Highway WienerDog Derby  2011",1304268170000,1312133400000,37.43789,-122.15779,"Palo Alto HS Athletic Quad","Palo Alto"
"10079432","The Highway WienerDog Derby  2009",1238517985000,1.249839e+12,37.43789,-122.15779,"Palo Alto HS Athletic Quad","Palo Alto"
"41280372","BigDataCamp Silicon Valley @Strata 2012",1321386695000,1330392600000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"62022942","Sunday Edgewood Park 1pm Hike in Redwood City w/ Peggy 2 + groups",1335324007000,1336939200000,37.474109,-122.278413,"Edgewood Park & Preserve","Redwood City"
"14399920","Hackers and Founders Presents - @ Microsoft Mountain View, Building One",1281607858000,1284602400000,37.41317,-122.071236,"Microsoft Campus, Bldg 1","Mountain View"
"56212742","HTML5 Community Night",1331671135000,1334102400000,37.41317,-122.071236,"Microsoft Campus, Bldg 1","Mountain View"
"57082702","HTML5 Community Night",1332231508000,1334102400000,37.41317,-122.071236,"Microsoft Campus, Bldg 1","Mountain View"
"17133793","Karuna Reiki Level 1 and 2: Day 2",1301603347000,1305820800000,37.383213,-122.031225,"Manisha's Home","Sunnyvale"
"16590308","Y! Front end summit '11: Douglas Crockford & Steve Souders",1297886149000,1301448600000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
"13740808","Bayjax on Accessibility ",1276033480000,1276648200000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
"69831802","Deconstructing Y! Axis Front End",1340126257000,1340672400000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
"16564259","""Open Mic"" night Bayjax",1297719884000,1301362200000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
