"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"5678525","Santa Clara County Crochet 2nd Wednesday May Meetup",1176780672000,1178758800000,37.256584,-122.03484,"Knitting Arts in Saratoga","Saratoga"
"86832262","* Pug Rescue's Christmas Party *",1350153443000,1354384800000,32.78314,-116.99095,"Harry Griffen Park","La Mesa"
"5645109","The Writer's Garret Stone Soup Peer Critique Workshop Meetup",1175893894000,1182610800000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"5733097","Spider-Man 3 in Mission Valley at 7:15 for dinner and a movie",1178118076000,1178849700000,33.132683,-117.289604,"Acushnet Company","Carlsbad"
"56284902","Exploring SweetWater Summit!!!",1331698753000,1332689400000,32.682156,-116.99991,"Sweetwater Reservoir","Bonita"
"dbpdmcyrdbvb","Potluck & Board Game Marathon",1327273077000,1361044800000,37.311253,-121.804726,"Joy's Home","San Jose"
"wtfpnyrdbjb","Le Rendez-vous in Dallas",1273040062000,1360198800000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"5678244","RAW FOOD MIRACLE: MAKE AGING OPTIONAL, with Tonya Zavasta",1176776139000,1182632400000,32.74884,-117.13012,"Rancho's Natural Foods","San Diego"
"dtnndfyrdbzb","Plum Mom's Playgroup",1357858441000,1361298600000,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"qdpndfyrdbzb","Meet for Stroller Strides Class-your first class is always free~",1357858674000,1.361295e+12,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"qdpndfyrdbhb","Meet for Stroller Strides Class-your first class is always free~",1359571587000,1360085400000,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"dtnndfyrdbqb","Plum Mom's Playgroup",1357858441000,1360693800000,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"dtnndfyrdbjc","Plum Mom's Playgroup",1357858441000,1361903400000,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"qdpndfyrdbqb","Meet for Stroller Strides Class-your first class is always free~",1357858674000,1360690200000,32.65,-116.95,"Montevalle Community Park","Chula Vista"
"9093240","AREA March Meeting = ""Multi Family Millions""",1225826694000,1.238256e+12,32.723064,-97.14911,"Chase Bank Building","Arlington"
"7693420","Around the Lake (9 Miles)",1207599941000,1210505400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"68274812","Southbay Meetup @ Montevalle",1339125904000,1340578800000,32.656998,-116.949524,"Montevalle Community and Leash Free Dog Park","Chula Vista"
"14816772","September San Diego Corgi Meetup - Montevalle Park",1284849664000,1.285434e+12,32.656998,-116.949524,"Montevalle Community and Leash Free Dog Park","Chula Vista"
"45768802","Southbay Meetup @ Montevalle",1325110873000,1.327788e+12,32.656998,-116.949524,"Montevalle Community and Leash Free Dog Park","Chula Vista"
"56060962","Southbay Meetup@Montevalle",1331581309000,1333317600000,32.656998,-116.949524,"Montevalle Community and Leash Free Dog Park","Chula Vista"
"14355693","Bay Area Beagles October Meetup #1 Castro Valley",1281277767000,1286650800000,37.69745,-122.05468,"Castro Valley Dog Park/Earl Warren Park","Castro Valley"
"96150732","Join us at the Vine for the Oscars",1356107066000,1361750400000,37.679935,-121.77458,"Vine Cinema","Livermore"
"nljknyrpbrb","2nd Wednesday Knitting and Crocheting Meetup",1270689621000,1384394400000,32.778587,-117.00701,"Panera Bread","La Mesa"
"nljknypkbrb","2nd Wednesday Knitting and Crocheting Meetup",1270689621000,1310605200000,32.778587,-117.00701,"Panera Bread","La Mesa"
"sssxqyphbhc","4th Wednesday Knitting and Crochet Meetup",1303964312000,1306371600000,32.778587,-117.00701,"Panera Bread","La Mesa"
"sssxqypkbbc","4th Wednesday Knitting and Crochet Meetup",1303964312000,1311814800000,32.778587,-117.00701,"Panera Bread","La Mesa"
"nljknyrdbrb","2nd Wednesday Knitting and Crocheting Meetup",1270689621000,1360807200000,32.778587,-117.00701,"Panera Bread","La Mesa"
"5612612","PETCO UNLEASHED 3rd Annual Chihuahua Races",1175066596000,1178989200000,37.63594,-122.42068,"Petco","San Bruno"
"5685411","Hike at Mission Trails Nature Preserve",1176946789000,1.178469e+12,32.799999,-117.029999,"Mission Trails Regional Park","San Diego"
"5711274","Tutoring the next generation",1177570632000,1178672400000,32.717934,-117.13624,"Hispanic Presbyterian Church","San Diego"
"5726944","Monthly Meetup",1177982462000,1178989200000,32.803616,-117.249977,"Capehart Park","San Diego"
"5694243","The San Diego Great Dane May Meetup",1177182331000,1179597600000,32.687386,-117.19116,"Coronado Dog Beach","Coronado"
"68567132","Canine Corners Garage Sale and Potluck!",1339352760000,1339862400000,32.783657,-116.991737,"Harry Griffen Park","La Mesa"
"14853130","Congressional Debate - Cuyamaca College",1285120009000,1287194400000,32.746693,-116.93762,"Cuyamaca College","El Cajon"
"14875058","Debate between Benoit, Lutz and Hunter",1285277897000,1287194400000,32.746693,-116.93762,"Cuyamaca College","El Cajon"
"22336091","Yoga for Youth: A yoga festival benefitting at-risk youth",1308166510000,1310918400000,32.66,-117.160004,"Tidelands Park","Coronado"
"5732419","Free Indie Films at the W Hotel",1178093905000,1182913200000,32.720001,-117.169998,"The W Hotel","San Diego"
"5732421","Free Indie Cinema at the W Hotel",1178094051000,1188356400000,32.720001,-117.169998,"The W Hotel","San Diego"
"10417059","MICHELLE CHAPPEL CD RELEASE PARTY - Don Quixote's, Felton, CA 730PM",1242362732000,1.244169e+12,37.05264,-122.073166,"Don Quixote's International Music Hall","Felton"
"17097210","Mt. Laguna and Lunch at Julian",1301372076000,1301761800000,32.74487,-116.929596,"Starbucks Coffee","El Cajon"
"13517117","First Group Lead - This is an intermediate or above Route/Ride",1274164997000,1275665400000,32.74487,-116.929596,"Starbucks Coffee","El Cajon"
"17376088","Calico Ghost Town Ride",1303330661000,1322326800000,32.74487,-116.929596,"Starbucks Coffee","El Cajon"
"7739779","3rd Annual Loews Surf Dog Competition Fundraiser",1208216237000,1214670600000,32.585808,-117.13142,"IB Dog Beach","Imperial Beach"
"9539384","another encounter with the track: so, we meet again",1232140669000,1236133800000,32.719402,-117.153694,"Balboa Stadium Track","San Diego"
"vvgppynqbqb","Sunday Game Day at Cosmos in La Mesa -- Come on Out and Play!",1286052599000,1.292184e+12,32.764803,-117.019375,"Cosmos Coffee Shop","La Mesa"
"vvgppyplbkb","Sunday Game Day at Cosmos in La Mesa",1286052599000,1312743600000,32.764803,-117.019375,"Cosmos Coffee Shop","La Mesa"
"13520628","San Diego Turtle Women's Moon Lodge - Self Care for the Holidays!",1274203698000,1291345200000,32.759888,-117.017397,"Katies Office","La Mesa"
"12566483","Turtle Women Moon Lodge: Lynda Yraceburu",1265766579000,1275616800000,32.759888,-117.017397,"Katies Office","La Mesa"
"13520620","San Diego Turtle Women's Moon Lodge - Talking to Spirits",1274203646000,1288922400000,32.759888,-117.017397,"Katies Office","La Mesa"
"14301902","Prophetic Voices of the Sisters of Honua",1280825416000,1.29195e+12,32.759888,-117.017397,"Katies Office","La Mesa"
"13520608","San Diego Turtle Women's Moon Lodge - Inner Children Play!",1274203592000,1283479200000,32.759888,-117.017397,"Katies Office","La Mesa"
"15334453","San Diego Turtle Women's Moon Lodge - Beatrex Returns",1288844307000,1296788400000,32.759888,-117.017397,"Katies Office","La Mesa"
"14183868","Bon Odori Festival",1279832493000,1280622600000,32.71165,-117.1315,"Buddhist Temple of San Diego","San Diego"
