"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"fqkwnynkbkc","The Fort Worth Witches Meetup Group",1277240850000,1280275200000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"fqkwnynmblc","The Fort Worth Witches Meetup Group",1282768417000,1285718400000,32.732605,-97.38844,"Borders Books & Music","Ft Worth"
"11543881","Turner Falls Hike 2 of 2",1254677993000,1257609600000,35.956593,-97.24139,"Turner Falls Wilderness Area","Davis"
"jfljqypmbcc","Plano Book Club with Lauren Dane",1296092835000,1316649600000,33.097946,-96.77755,"Reyes","Plano"
"jfljqypkbbc","Plano Book Club",1296092835000,1311206400000,33.097946,-96.77755,"Reyes","Plano"
"jfljqyphbxb","Carolyn Brown Visits Plano Book Club",1296092835000,1305763200000,33.097946,-96.77755,"Reyes","Plano"
"jfljqypjbtb","Plano Book Club with Brenda Jackson",1296092835000,1308182400000,33.097946,-96.77755,"Reyes","Plano"
"jfljqyplbwb","Plano Book Club with Caridad Pinerio",1296092835000,1313625600000,33.097946,-96.77755,"Reyes","Plano"
"8583658","Creek Walk and Trash Clean Up @ Spring Creek",1219241794000,1220108400000,32.968517,-96.66458,"Spring Creek - Shiloh Springs","Garland"
"16655260","Academy Awards Watching Party at Angelika",1298346126000,1298851200000,32.838036,-96.775352,"Angelika Film Center Dallas","Dallas"
"12805422","Oscars Party at the Angelika",1267932576000,1268006400000,32.838036,-96.775352,"Angelika Film Center Dallas","Dallas"
"12415817","The Girl Who Played with Fire by Steig Larson",1264426617000,1271019600000,32.822517,-96.776169,"The Wine Therapist","Dallas"
"12406797","The Help by Kathryn Stockett",1264346389000,1272229200000,32.822517,-96.776169,"The Wine Therapist","Dallas"
"16488721","Social Meetup at Fuddruckers",1297177425000,1299027600000,32.997466,-96.831104,"Fuddruckers","Dallas"
"wtfpnypcbqb","Le Rendez-vous in Dallas",1273040062000,1294880400000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnynjbvb","Le Rendez-vous in Dallas",1274215556000,1276732800000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnypfbfc","Le Rendez-vous in Dallas",1273040062000,1300924800000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnypdbfc","Le Rendez-vous in Dallas",1273040062000,1298509200000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"10721649","The Covey - Beer Class",1245809387000,1255894200000,32.708286,-97.38734,"The Covey","Fort Worth"
"35028522","REI BlackBook's Jason Palliser",1317061299000,1319293800000,32.723064,-97.14911,"Chase Bank Building","Arlington"
"46643362","Find the MONEY to Fund ALL Your Deals!!! + Free B'fast + Door Prizes",1325702639000,1330183800000,32.723064,-97.14911,"Chase Bank Building","Arlington"
"8108122","AREA July meeting = Buying Homes Scheduled for Foreclosure",1213021126000,1217084400000,32.723064,-97.14911,"Chase Bank Building","Arlington"
"34934602","Swan Thieves by Elizabeth Kostova",1316996769000,1.3194e+12,32.78463,-97.348335,"Joe T Garcia's Restaurant","Fort Worth"
"6169629","Weekly Tennis Play and Practice",1186965335000,1189954800000,32.764694,-97.125786,"lamar high school tennis courts","Arlington"
"6031385","Weekly Tennis Play and Practice",1184602798000,1.186326e+12,32.764694,-97.125786,"lamar high school tennis courts","Arlington"
"6031400","Weekly Tennis Play and Practice",1184602975000,1188140400000,32.764694,-97.125786,"lamar high school tennis courts","Arlington"
"6031398","Weekly Tennis Play and Practice",1184602945000,1187535600000,32.764694,-97.125786,"lamar high school tennis courts","Arlington"
"6347513","Saturday Morning Meetup",1189639512000,1190469600000,32.764694,-97.125786,"lamar high school tennis courts","Arlington"
"13875890","Red Cross Introductory Disaster Volunteer Workshop 7/20",1277224668000,1279666800000,32.80862,-96.83307,"American Red Cross","Dallas"
"10715964","Singles Book Club: Why Men Love Bitches (Arlington)",1245769655000,1251055800000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"7103499","AMS Singles Book Club: Love Languages (Arlington)",1200231342000,1201467600000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"10365326","Singles Book Club: Tales of a Female Nomad (Arlington)",1241748059000,1246217400000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"73323852","Sunday Brunch @La Madeleine (N Arlington)",1342281530000,1343577600000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"8602821","Singles Book Club: Flirtspeak (Arlington)",1219464691000,1222025400000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"8799062","Singles Book Club: Around the World in 80 Dates (Arlington)",1221956347000,1225049400000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"6067036","Mid-August Game Night at La Mad (North Arl)",1185237120000,1187222400000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"10292081","Singles Book Club: Relationship Secrets (Arlington)",1240980789000,1243798200000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"7644974","Singles Book Club: Love Languages (Arlington)",1207015574000,1214767800000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"9789690","Singles Book Club: Why Him? Why Her? (Arlington)",1235232321000,1.238355e+12,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"78473392","Sunday Brunch @La Madeleine (N Arlington)",1345426565000,1349017200000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"7352968","Singles Book Club: Mars and Venus on a Date",1203309676000,1206903600000,32.76724,-97.097145,"La Madeleine Bakery (N Arlington)","Arlington"
"6266000","Game Night at Putt-Putt",1188431737000,1190851200000,32.741108,-97.08752,"Putt Putt Golf (N Arlington)","Arlington"
"87930022","Holiday Cheer Happy Hour @Blue Mesa (Addison)",1350840004000,1353367800000,32.93,-96.790001,"Blue Mesa Grill (Addison)","Dallas"
"87930582","Holiday Cheer Happy Hour @Blue Mesa (Addison)",1350840271000,1353367800000,32.93,-96.790001,"Blue Mesa Grill (Addison)","Dallas"
"5627836","Around Arlington: Morning Coffee",1175490281000,1177250400000,32.759998,-97.080002,"Starbucks","Arlington"
"81882672","WORLDFEST - Global Gluttony",1347375442000,1350838800000,32.96883,-96.836388,"Addison Circle Park","Addison"
"5706371","Around Arlington: Geocaching at River Legacy",1177468585000,1179581400000,32.759998,-97.080002,"River Legacy Park (Collins)","Arlington"
"64832992","Food Truck Festival & Races @Lone Star Park (GP)",1337049725000,1338224400000,32.77,-97,"Lone Star Park","Grand Prairie"
"52375362","Jockeys and Java w/Breakfast @Lone Star Park",1329262137000,1.34046e+12,32.77,-97,"Lone Star Park","Grand Prairie"
"22117291","Jockeys and Java (Lone Star Park)",1308022660000,1309008600000,32.77,-97,"Lone Star Park","Grand Prairie"
"14502554","jailbreak",1282498657000,1284915600000,33.028959,-97.250161,"Adventure Park","Roanoke"
"5743767","Around Arlington: Coffee or Breakfast?? Which will it be??",1178336981000,1178978400000,32.689999,-97.129997,"Corner Bakery","Arlington"
"5767655","Arlington: 99 cent Margarita Happy Hour and Putt Putt Golf",1178893068000,1180567800000,32.664486,-97.13417,"El Arroyo (Mexican Restaurant)","Arlington"
"7135737","99 cent Margarita Happy Hour at El Arroyo (Arlington)",1200578054000,1201737600000,32.664486,-97.13417,"El Arroyo (Mexican Restaurant)","Arlington"
"17099206","Moonlight Mini Golf (Arlington)",1301400916000,1302563700000,32.676014,-97.14109,"Putt Putt Golf (S Arlington)","Arlington"
"35694952","Chandor Gardens Walking/Photo Tour $5 (Weatherford)",1317463748000,1.319301e+12,32.754723,-97.80664,"Chandor Gardens","Weatherford"
"16518178","Heaven in 2011",1297360347000,1299718800000,32.952106,-96.838974,"Spring Creek Barbeque","Addison"
"pdslwyplbmc","Two Step @ Cowboys Arlington",1310905550000,1314662400000,32.73537,-97.06572,"Cowboys Arlington","Arlington"
