"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"cssdtypjbfc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1308880800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypcbjc","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760520000,1296097200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbdb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760568000,1.296702e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqyphbhc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1306461600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypfbvb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1300327200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"ktddnypcbzb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1268852203000,1295492400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"qswdwcyqpbtb","Thursday Weekly Meditation Meetup - with Childcare",1350506158000,1353034800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"qswdwcyqpbcb","Thursday Weekly Meditation Meetup - Special Guest, Olga Llerena",1350490478000,1351821600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"qswdwcyqlbmb","Thursday Weekly Meditation Meetup",1343528639000,1.344564e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"qswdwcyqpblb","Thursday Weekly Meditation Meetup - Childcare Available",1350490616000,1.35243e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"14778857","Class Series: MEDITATION MADE EASY",1284561895000,1286416800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbmb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760626000,1297306800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbvb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760424000,1297911600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"12086646","Middle of the Month Potluck and Board Game Night.",1260844688000,1.26369e+12,37.311253,-121.804726,"Joy's Home","San Jose"
"41280372","BigDataCamp Silicon Valley @Strata 2012",1321386695000,1330392600000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"77222822","Free Expo Pass to Enterprise 2.0 - Santa Clara",1344633652000,1345255200000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"85444922","SV Android Developers cohosting with ARM® TechCon™",1349329854000,1351643400000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"7010319","Spiritual Healing Celebration: A New Year for Renewed Healing",1199254312000,1201316400000,37.56679,-122.3238,"Sacred Paths Bookstore","San Mateo"
"8546575","Spiritual Choices - Putting the HERE in the hereafter book signing and lecture",1218753081000,1225051200000,37.56679,-122.3238,"Sacred Paths Bookstore","San Mateo"
"8546460","Sacred Paths Bookstore Psychic Fair",1218752055000,1221328800000,37.56679,-122.3238,"Sacred Paths Bookstore","San Mateo"
"dxjwbcypqbtb","Silicon Valley Entrepreneur Meetup",1322353904000,1324004400000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnynpbgb","Silicon Valley Startup Funding Group Monthly Meetup",1268852411000,1288922400000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnyqfbcb","Silicon Valley Startup Funding Group Monthly Meetup",1327623872000,1330657200000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnypjbdb","Silicon Valley Startup Funding Group Monthly Meetup",1268852411000,1307066400000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"dxjwbcyqlbvb","Silicon Valley Entrepreneur Meetup",1340308372000,1345168800000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"dxjwbcyqcbzb","Silicon Valley Entrepreneur Meetup",1324483082000,1327028400000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnypmbcb","Legal Tips & Tricks for starting a Business -  Monthly Meetup",1268852411000,1314928800000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"dxjwbcyppbwb","Silicon Valley Entrepreneur Meetup",1319225276000,1321585200000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"dxjwbcyqgbzb","Silicon Valley Entrepreneur Meetup",1332466343000,1334887200000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnyqmbjb","Silicon Valley Startup Funding Group Monthly Meetup",1338071592000,1346983200000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
"qskdnynmbdb","Silicon Valley Startup Funding Group Monthly Meetup",1281228026000,1283479200000,37.432373,-121.899483,"DENNYS 333 S. Abbott Ave","Milpitas"
