"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"5510594","The Eastbay French Bulldog Meetup March Meetup",1172347776000,1174759200000,37.70647,-121.86232,"Bray Commons Park","Dublin"
"5905635","Summer Party at Matrix Fillmore",1182200009000,1185501600000,37.79867,-122.43581,"MatrixFillmore","San Francisco"
"12603577","Walk while you Talk SPECIAL MEETUP",1266180719000,1278788400000,37.897831,-122.323402,"Point Isabel Regional Shoreline","Richmond"
"5549812","*****Summer Solstice BonFire***** (OCEAN BEACH)",1173380605000,1.182564e+12,37.776764,-122.43824,"Ocean Beach","San Francisco"
"5557678","Live DJ and Dancing at Catalyst Cocktails (SOMA)",1173581918000,1175133600000,37.775463,-122.40288,"Catalyst Cocktails","San Francisco"
"5966122","XY - Joint Meetup Party in Fiddler's Green",1183417787000,1185069600000,37.806454,-122.419533,"Fiddler's Green","San Francisco"
"5898674","The Match Game : Ages 30-45 (Women RSVP Here)",1182013478000,1182997800000,37.771957,-122.41392,"The Public","San Francisco"
"5918036","Wine Tasting Party This Friday !!!",1182443567000,1.184985e+12,37.78004,-122.41197,"Mr. Smith's","San Francisco"
"5999968","Tuesday Twilight/SIBLEY SUNSET HIKE",1184048569000,1186538400000,37.84,-122.220001,"Sibley Volcanic Regional Park","Oakland"
"6077117","Cragmont Rock Park, Berkeley - Outdoor Climb",1185405958000,1186851600000,37.892685,-122.26337,"Cragmont Rock Park","Berkeley"
"6261535","Chapel of the Chimes, the Crocker Mausoleum, a Tiki Bar",1188372540000,1.192896e+12,37.83169,-122.2455,"Chapel of the Chimes","Oakland"
"6367030","Butterfly - Party with the International Crowd in the City",1189907643000,1191038400000,37.799999,-122.400002,"Butterfly","San Francisco"
"6133254","Oakland Singles Party",1186413542000,1189130400000,37.810001,-122.290001,"Kimball's Carnival at Jack London Square","Oakland"
"6092162","Sunday Night Beer and Pizza Party at Gordon Biersch",1185678379000,1193018400000,37.789528,-122.38859,"Gordon Biersch","San Francisco"
"10309843","East Bay Climbing at Ironworks",1241158490000,1241575200000,37.851036,-122.293526,"Berkeley Ironworks Climbing Gym","Berkeley"
"12871654","East Bay Climbing at Ironworks",1268556015000,1270000800000,37.851036,-122.293526,"Berkeley Ironworks Climbing Gym","Berkeley"
"15105783","East Bay Climbing at Ironworks",1287035043000,1288144800000,37.851036,-122.293526,"Berkeley Ironworks Climbing Gym","Berkeley"
"14195209","East Bay Climbing at GWPC",1279927180000,1280282400000,37.809647,-122.27005,"GWPC ","Oakland"
"10600924","East Bay Climbing at GWPC",1244432483000,1244599200000,37.809647,-122.27005,"GWPC ","Oakland"
"12526102","East Bay Climbing at GWPC",1265364132000,1266375600000,37.809647,-122.27005,"GWPC ","Oakland"
"15105772","East Bay Climbing at GWPC",1287034920000,1.28754e+12,37.809647,-122.27005,"GWPC ","Oakland"
"10601377","East Bay Climbing at GWPC",1244438815000,1.245204e+12,37.809647,-122.27005,"GWPC ","Oakland"
"12708185","Meet & Greet at Blake's on Telegraph in Berkeley",1267128140000,1269201600000,37.867432,-122.258835,"Blakes on Telegraph","Berkeley"
"12515770","2/17 Drum Circle for Haiti",1265264635000,1266463800000,37.853073,-122.266235,"La Pena Cultural Center","Berkeley"
"11491304","Docent Tour of California History at Mountain View Cemetery in Oakland",1254173689000,1256403600000,37.828915,-122.249046,"Mountain View Cemetery","Oakland"
"5983243","Dream Date Auction ... With Dancing to Follow!",1183737457000,1.185678e+12,37.788887,-122.4117,"The Cellar","San Francisco"
"5854692","Tiesto - Elements of Life",1181019852000,1185685200000,37.778496,-122.41821,"The Bill Graham Auditorium","San Francisco"
"5384444","Electro-Techo-Disco POP!",1168491380000,1175403600000,37.778496,-122.41821,"The Bill Graham Auditorium","San Francisco"
"6049220","Art of Connection",1184881872000,1188007200000,37.77723,-122.40727,"One Taste Urban Retreat Center","San Francisco"
"5488016","Ides of March Party at Roe Restaurant (SOMA)",1171676623000,1174006800000,37.785649,-122.399279,"Roe Restaurant","San Francisco"
"6092139","Friday Night Cocktail Party at Space Gallery",1185678045000,1191027600000,37.78744,-122.420062,"Space Gallery","San Francisco"
"77317422","An Evening at Cafe Gratitude in Berkeley: 100% Organic, Vegan, Mexican Cuisine",1344708116000,1346551200000,37.875921,-122.269041,"Cafe Gratitude","Berkeley"
"15638448","Sausan Ensemble to Perform at the International House in UC Berkeley, CA",1291454027000,1296617400000,37.869658,-122.252137,"The International House of UC Berkeley","Berkeley"
"15231162","Al Afrah Al Saeeda & Tribute to Egyptian Muscians at the I-House U.C. Berkeley",1288073922000,1296617400000,37.869658,-122.252137,"The International House of UC Berkeley","Berkeley"
"12174752","New Year's Day@Yoshi's:Sushi & Jazz by legendary McCoy Tyner (piano) ++ (10pm)",1262166615000,1262404800000,37.795949,-122.278292,"Yoshi's OAKLAND","Oakland"
"12515780","2/27 Drummm Circle with Jeni Swerdlow",1265264825000,1267329600000,37.852985,-122.265915,"The Starry Plough","Berkeley"
"42591972","Hackers & Founders -  Berkeley",1322467163000,1323914400000,37.866359,-122.267327,"Thalassa","Berkeley"
"33249202","Hackers & Founders -  Berkeley",1315852524000,1317344400000,37.866359,-122.267327,"Thalassa","Berkeley"
"14111787","A Victorian Evening with the Gaskells Waltz ",1279211608000,1281839400000,37.803056,-122.262395,"Scottish Rite Center","Oakland"
"94513582","12/15 Holiday + Solstice Drummm Circle",1354922368000,1.355616e+12,37.880138,-122.295466,"Ashkenaz","Berkeley"
"12515808","4/3 Drummm Circle with Jeni Swerdlow @ Ashkenaz (Berkeley, CA)",1265265202000,1270351800000,37.880138,-122.295466,"Ashkenaz","Berkeley"
"14009191","Rock Band/ Guitar Hero night at the Stork Club. ",1278366711000,1.280286e+12,37.813161,-122.268398,"Stork Club","Oakland"
"13757714","Rock Band/ Guitar Hero night at the Stork Club.",1276149962000,1277866800000,37.813161,-122.268398,"Stork Club","Oakland"
"10180764","Big North Coast Ride - 2 days",1239682873000,1244908800000,37.901341,-122.299956,"Starbucks, San Pablo & Fairmont","El Cerrito"
"54897252","Monthly East Bay Community Drummm Circle (3rd Saturdays)",1330870194000,1332025200000,37.880138,-122.295466,"Ashkenaz Music & Dance Community Center","Berkeley"
"9840298","2-Day Coastal Cruise From San Francisco to Vancouver (Sold Out!!!)",1235771836000,1241733600000,37.798354,-122.397061,"Port of San Francisco","San Francisco"
"68409412","The Secret of Creating Good Luck: How To Attract Wealth, Health, Love & Success ",1339211199000,1341088200000,37.847095,-122.27067,"Angel Light Books and Gifts","Berkeley"
"13623100","ClickTime Presents: ",1275054566000,1276651800000,37.807675,-122.26536,"Robert Half","Oakland"
"12148881","QuickBase",1261856042000,1266460200000,37.807675,-122.26536,"Robert Half","Oakland"
"11200496","Doug Sleeter - Taking Your QuickBooks Consulting Practice Online",1251243584000,1263954600000,37.807675,-122.26536,"Robert Half","Oakland"
"13775366","Tantra for Singles",1276302128000,1.278792e+12,37.863281,-122.295822,"Rudramandir - Center for Spirituality & Healing","Berkeley"
"37178242","Berkeley 'Soul Clinic' and satsang with Awakened Mystic Elle Collier Re",1318453982000,1.319769e+12,37.863281,-122.295822,"Rudramandir - Center for Spirituality & Healing","Berkeley"
"53980482","Science of Meditation By Dr. Newton Kondaveti",1330320272000,1.335492e+12,37.863281,-122.295822,"Rudramandir - Center for Spirituality & Healing","Berkeley"
"93290022","AC3ME Board Meeting",1354162145000,1.357785e+12,37.891191,-122.282621,"King Tsin","Berkeley"
"qqzscfyrfbdb","Ubuntu Hour Berkeley",1357458388000,1362265200000,37.868371,-122.254415,"caffe strada","Berkeley"
"12020780","PZ Myers at UC Berkeley",1259975140000,1264215600000,37.873333,-122.25991,"UC Berkeley Campus","Berkeley"
"72671082","A bottle in the Gaza sea",1341881707000,1343516400000,37.871228,-122.269752,"Berkeley Rep's Roda Theatre","Berkeley"
"49957092","Save $ -Preview Perf. for Moliere's A DOCTOR IN SPITE OF HIMSELF at Berkeley Rep",1327738852000,1328932800000,37.871228,-122.269752,"Berkeley Rep's Roda Theatre","Berkeley"
"50358992","LGBT Night at Berkeley Rep - Moliere's hilarious The Doctor in Spite of Himself!",1327993732000,1329451200000,37.871228,-122.269752,"Berkeley Rep's Roda Theatre","Berkeley"
"60242602","watch the pony's and enjoy some  live music",1334201825000,1336926600000,37.883263,-122.308098,"Golden Gate Fields","Berkeley"
"11197490","KENTUCKY DERBY, CALIFORNIA STYLE--CLASSY HORSE RACING w/BUFFET SOCIAL",1251225106000,1257103800000,37.883263,-122.308098,"Golden Gate Fields","Berkeley"
"10335743","Meet & Greet at the Claremont Resort in Berkeley",1241464923000,1243713600000,37.857825,-122.24307,"Claremont Resort & Spa","Berkeley"
"14094634","College Ave Meetup ",1279065704000,1280692800000,37.843582,-122.251442,"Crepevine","Oakland"
"17401121","Berkeley Meetup",1303510926000,1305489600000,37.843582,-122.251442,"Crepevine","Oakland"
"10506473","A Taste of Jesso - Sister 2 Sister Fundraiser",1.243454e+12,1244595600000,37.804277,-122.270292,"Jesso's Midtown Restaurant","Oakland"
"76223072","Let's go to the University of California Botanical Gardens at Berkeley",1344026775000,1348432200000,37.877731,-122.243671,"UC Botanical Garden","Berkeley"
"76223082","Let's go to the University of California Botanical Gardens at Berkeley",1344026783000,1348432200000,37.877731,-122.243671,"UC Botanical Garden","Berkeley"
"10397800","6/26-6/28-Publicity Train to promote ""Disney's Christmas Carol""-Lots of FREE FUN",1242170909000,1246035600000,37.8057,-122.3242,"Port of Oakland","Oakland"
"16255278","Fun conversation over Turkish Dinner !",1285091860000,1332554400000,37.872444,-122.268412,"Turkish Kitchen","Berkeley"
"51389562","Walk While you Talk!",1328630762000,1337540400000,37.899216,-122.324501,"Point Isabel Regional Shoreline","Richmond"
"5908644","Tea Tasting at Samovar Tea Lounge",1182267274000,1.187226e+12,37.783707,-122.402718,"Samovar Tea Lounge","San Francisco"
"11439092","Learn To Rumba !",1253648120000,1256698800000,37.812069,-122.248713,"ACB Ballroom Dance School ","Oakland"
"80524682","East Bay Green Drinks",1346612654000,1.348101e+12,37.868376,-122.291859,"Local 123","Berkeley"
"12166286","Deb & Amos do Dinner!",1262066271000,1264561200000,37.802883,-122.275452,"Le Cheval","Oakland"
"11669450","Thirty and Thriving [Sade's Birthday Event]",1256053442000,1.258254e+12,37.814223,-122.265139,"Shashamane","Oakland"
"66909022","Weekly slackline classes by the YogaSlackers NorCal",1338367687000,1341786600000,37.836147,-122.281425,"Athletic Playground","Emeryville"
"90934812","Acid Test: The Many Incarnations of Ram Dass at The Marsh (Berkeley)",1352656827000,1353729600000,37.869426,-122.267057,"The Marsh Berkeley","Berkeley"
"63891662","Don Reed's Latest Solo Show: The Kipling Hotel",1336458363000,1339292700000,37.869426,-122.267057,"The Marsh Berkeley","Berkeley"
"90935792","Don Reed's The Kipling Hotel at The Marsh (Berkeley)",1352657675000,1354422600000,37.869426,-122.267057,"The Marsh Berkeley","Berkeley"
"71702812","2012 BADCamp - Berkeley - Novmber 1-4",1341264133000,1351821600000,37.8643,-122.253596,"UC Berkeley","Berkeley"
"13789805","Carnival of Stars Belly Dance Festival",1276469241000,1281196800000,37.935577,-122.346352,"Richmond Memorial Auditorium  ","Richmond"
"16854241","Tour the North Country on the Raw Green Bus",1299643041000,1302541200000,37.869551,-122.266638,"The David Brower Center","Berkeley"
"16853944","Tour the North Country on the Raw Green Bus",1299641653000,1302541200000,37.869551,-122.266638,"The David Brower Center","Berkeley"
"47620812","Joe Escobar at The Paragon at the Claremont Hotel Berkeley",1326263686000,1.3266e+12,37.857539,-122.241888,"Paragon Bar & Cafe","Berkeley"
"12830997","Operation Wyvern Slayer - Ashen Spire invades Wyvern's Spur",1268166376000,1.271016e+12,37.869229,-122.314712,"Wyvern's Spur","Berkeley"
"14033542","""Yoga of Productivity"" Encore in Berkeley",1278543008000,1280005200000,37.890799,-122.2957,"Vara Healing Arts Studio","Albany"
"15635417","The Yoga of Productivity",1291416572000,1295733600000,37.890799,-122.2957,"Vara Healing Arts Studio","Albany"
"48449832","East Bay QB - QuickBooks Inventory or a Third-Party Inventory add-on?",1326815784000,1335921300000,37.826525,-122.232025,"Robert Half International","Oakland"
"15022711","East Bay QuickBooks November 2 - Peachtree vs. QuickBooks",1286385094000,1288746900000,37.826525,-122.232025,"Robert Half International","Oakland"
