"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"12783833","LA MESA SPRING HARP FESTIVAL",1267729444000,1270321200000,32.783139,-116.990948,"Harry Griffin Dog Park","La Mesa"
"62661712","*Pug Rescue of SDC Beach Party - 7/14/12*",1335733378000,1342306800000,32.7537,-117.24934,"Dog Beach","Ocean Beach"
"dzgtscyqhbrb","San Diego Sunday Co-ed Softball - Mother's Day Game",1336416339000,1336930200000,32.849998,-117.209999,"Doyle Park Recreation Center","San Diego"
"qhhvddyqmbdb","San Diego Sunday Co-ed Softball",1345924524000,1346607900000,32.849998,-117.209999,"Doyle Park Recreation Center","San Diego"
"qhhvddyqlbjc","San Diego Sunday Co-ed Softball",1345489040000,1346003100000,32.849998,-117.209999,"Doyle Park Recreation Center","San Diego"
"qhhvddyqlbzb","San Diego Sunday Co-ed Softball",1344820581000,1345398300000,32.849998,-117.209999,"Doyle Park Recreation Center","San Diego"
"qhhvddyqmbmb","San Diego Sunday Co-ed Softball",1346698555000,1347212700000,32.849998,-117.209999,"Doyle Park Recreation Center","San Diego"
"12601774","June Play Date",1266164555000,1276819200000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12601779","July Play Date",1266164592000,1279238400000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12601786","September Play Date",1266164705000,1284681600000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12601770","May Play Date",1266164511000,1.2744e+12,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12601782","August Play Date",1266164629000,1282262400000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12599641","March Play Date",1266116740000,1268956800000,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"12601765","April Play Date",1266164454000,1.271376e+12,32.800177,-116.941984,"Wells Dog Park","El Cajon"
"38660162","* Pug Rescue of SD Christmas Party *",1319562912000,1322935200000,32.78314,-116.99095,"Harry Griffen Park","La Mesa"
"86832262","* Pug Rescue's Christmas Party *",1350153443000,1354384800000,32.78314,-116.99095,"Harry Griffen Park","La Mesa"
