"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"14127948","""The Nature of Existence""",1279357811000,1280096100000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"11917616","T-Day Hike Sat.: Oak Point Preserve",1258690291000,1259427600000,33.053829,-96.677422,"Oak Point Preserve & Ampitheater","Plano"
"12439219","Saturday Stone Soup Peer Critique Workshop Meetup",1264610482000,1283007600000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"12439794","Stone Soup Peer Critique Workshop Meetup",1264614280000,1.29177e+12,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"12439727","Stone Soup Peer Critique Workshop Meetup",1264613814000,1287532800000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"12439305","Saturday Stone Soup Peer Critique Workshop Meetup",1264611065000,1292083200000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"12440514","Stone Soup Peer Critique Workshop Meetup",1264618391000,1292374800000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"12439773","Stone Soup Peer Critique Workshop Meetup",1264614140000,1289955600000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"13619023","Dog-A-Poolooza Dog Swim Day!",1275006779000,1282399200000,32.938793,-96.662636,"Holford Park Public Pool","Garland"
"10703557","Dog-A-Poolooza Dog Swim Day!",1245631647000,1250949600000,32.938793,-96.662636,"Holford Park Public Pool","Garland"
"qfpgfcyppbcc","Emo Trance (Emotional Management)",1318816068000,1321923600000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"qzftrcyqgbgc","NO TUESDAY - Awaiting new location infoThe Circle of Light, of Healing, of Love!",1334729235000,1335243600000,32.955183,-96.768197,"Spiritual Fitness Center","Richardson"
"ggbbpypkbzb","The Dallas-Plano Atheists Meetup - Veggie Garden - Richardson",1278952056000,1.31112e+12,32.962093,-96.73585,"Veggie Garden","Richardson"
"ggbbpynpbnc","The Dallas-Plano Atheists Meetup - Veggie Garden",1286995020000,1291165200000,32.962093,-96.73585,"Veggie Garden","Richardson"
"ggbbpyqcbgc","The Dallas-Plano Atheists Meetup - Veggie Garden - Richardson",1324422332000,1327453200000,32.962093,-96.73585,"Veggie Garden","Richardson"
"qqdhddyrhbpb","The Dallas Spades May Monthly Meetup",1353375175000,1.368315e+12,32.997466,-96.831104,"Fuddruckers","Dallas"
"16488721","Social Meetup at Fuddruckers",1297177425000,1299027600000,32.997466,-96.831104,"Fuddruckers","Dallas"
"gvfpnyrcbnc","Speak French in Plano",1273040785000,1.359594e+12,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"7969787","Merenge and Bachata Workshop",1211229704000,1212958800000,32.963406,-96.76896,"Dance, Etc.",""
"7969877","Open Practice session",1211230558000,1212964200000,32.963406,-96.76896,"Dance, Etc.",""
"dhrzddyqqbzb","Women of Reason--Womanly Wednesday (Cross List FoF)",1343748607000,1355963400000,32.959999,-96.75,"La Madeleine","Richardson"
"dhrzddyrdbbc","Women of Reason--Womanly Wednesday (Cross List FoF)",1343164791000,1361406600000,32.959999,-96.75,"La Madeleine","Richardson"
"qmhwpynqbjb","DAYBREAKERS Meetup",1290015687000,1291642200000,32.987465,-96.711075,"Cafe Brazil","Richardson"
"qmhwpynqbkc","DAYBREAKERS Meetup",1290015687000,1293456600000,32.987465,-96.711075,"Cafe Brazil","Richardson"
"qmhwpynqbrb","DAYBREAKERS Meetup",1290015687000,1.292247e+12,32.987465,-96.711075,"Cafe Brazil","Richardson"
"mmvgqypcbpc","DAYBREAKERS Meetup",1290015687000,1296480600000,32.987465,-96.711075,"Cafe Brazil","Richardson"
"qmhwpynqbbc","DAYBREAKERS Meetup",1290015687000,1292851800000,32.987465,-96.711075,"Cafe Brazil","Richardson"
"wtfpnyrdbbc","Le Rendez-vous in Dallas",1273040062000,1361408400000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnyrdbjb","Le Rendez-vous in Dallas",1273040062000,1360198800000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnyrcbfc","Le Rendez-vous in Dallas",1273040062000,1358989200000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnyqfbcc","Le Rendez-vous in Dallas",1.330225e+12,1332374400000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"wtfpnyphbxb","Le Rendez-vous in Dallas",1273040062000,1305763200000,32.911163,-96.803764,"La Madeleine (Near Forest Ln.)","Dallas"
"mcnppypgbhc","The Richardson Screenwriters Meetup @ La Madeleine ",1286228477000,1.303776e+12,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"dgbvjcyqgbvb","The Richardson Screenwriters Meetup @ La Madeleine",1330979474000,1334620800000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"dgbvjcyqgbnc","The Richardson Screenwriters Meetup @ La Madeleine",1330979482000,1335830400000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"9792401","The Richardson Screenwriters Meetup",1235260108000,1236643200000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"9511734","The Richardson Screenwriters Meetup",1231824875000,1234832400000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
