"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"nktfqypfbdb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760424000,1299121200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"ktddnypcbzb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1268852203000,1295492400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypcbjc","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760520000,1296097200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbvb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760424000,1297911600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbdb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760568000,1.296702e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbfc","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760424000,1298516400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypfbmb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1.299726e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"kgrqqypmbbc","Stone Soup Peer Critique Workshop Meetup",1299891386000,1316563200000,32.8992,-96.620285,"Paperbacks Plus","Dallas"
"31944692","The Colossal Comedy Show!",1314925907000,1315969200000,37.365391,-122.02919,"Rooster T. Feathers Comedy Club","Sunnyvale"
"13056439","Vegan Potluck and Game Night",1270108945000,1271548800000,37.311253,-121.804726,"Joy's Home","San Jose"
"34127272","Mobile China | App Planet China 2011 Conference",1316451457000,1319385600000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"41280372","BigDataCamp Silicon Valley @Strata 2012",1321386695000,1330392600000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"85444922","SV Android Developers cohosting with ARM® TechCon™",1349329854000,1351643400000,37.402756,-121.978905,"Santa Clara Convention Center","Santa Clara"
"31049891","New Member's Ice-Breaker & 3 Month's Anniversary for Bay Area Bucket Listers!",1314379636000,1316226600000,37.287045,-121.94604,"Sonoma Chicken Coop","Campbell"
"dkfnfdyqkbpc","Bunco... on Tuesday",1341954115000,1343786400000,37.287045,-121.94604,"Sonoma Chicken Coop","Campbell"
"16564259","""Open Mic"" night Bayjax",1297719884000,1301362200000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
"16590308","Y! Front end summit '11: Douglas Crockford & Steve Souders",1297886149000,1301448600000,37.414843,-122.024914,"Yahoo!","Sunnyvale"
"10488498","SBAY - Women's Moon Lodge: Healing Your Inner Goddess with Alora Cheek",1243275409000,1244408400000,37.28488,-121.95132,"Universal Church of the Master","Campbell"
"64128092","Flower Readings with Rev. Richard Jelusich, Ph.D.",1336597005000,1337563800000,37.28488,-121.95132,"Universal Church of the Master","Campbell"
"cgrtvypmbdc","Silicon Valley Entrepreneurs Networking Lunch",1303000728000,1316545200000,37.405483,-121.97176,"Santa Clara Golf and Tennis Club","Santa Clara"
"10496474","Sanborn Park --San Andreas Fault Hike with Ranger",1243363813000,1.244934e+12,37.23826,-122.06615,"Sanborn Park Hostel","Saratoga"
