"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"14430215","Lululemon Vasona Lake Run 5 mile & Half Marathon on Labor Day",1281901367000,1283783400000,37.234299,-121.973183,"Vasona Lake Park","Los Gatos"
"54924572","Go Green St Patrick's Day - Vasona Park/Los Gatos 5K/10K/Half Marathon",1330883618000,1331994600000,37.234299,-121.973183,"Vasona Lake Park","Los Gatos"
"11913639"," Greenlight Organic Go Green St. Patrick's Day 5K/10K Run",1258660955000,1268582400000,37.234299,-121.973183,"Vasona Lake Park","Los Gatos"
"66258782","Vasona Vibrations",1337912228000,1.34352e+12,37.234299,-121.973183,"Vasona Lake Park","Los Gatos"
"cssdtypnbrb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1317655373000,1318557600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqcbqb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1321819792000,1326423600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypmbmc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1.317348e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypgbkc","SPECIAL EVENT: Meditation Meetup Group:",1294760424000,1.303956e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypjbfc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1308880800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypdbfc","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1294760424000,1298516400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"5178416","Deepak Chopra's Primordial Sound Meditation: An introduction",1160100958000,1163124900000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypmbcb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1314928800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypjbnc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1309485600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqyphbhc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1306461600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqyphbxb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1305856800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypfbfc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1.300932e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyplbxb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1313719200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyppbwb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1320962859000,1321585200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypfbvb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1300327200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"ktddnypcbzb","SPECIAL SERIES: The 7 Spiritual Laws of Success - F*R'E'E - 7 Weeks",1268852203000,1295492400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"5225836","Deepak Chopra's Primordial Sound Meditation: An introduction",1161915505000,1164939300000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypqblb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1322778039000,1323399600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqfbmc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1332559424000,1333072800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"74141472","The Oneness Meditation~ A Rare, Powerful, Transmission of Divine Energies",1342762987000,1343354400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypgbjb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1302141600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyppbfb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1319553286000,1.320372e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqyphbpb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1.305252e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqcbhb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1325196645000,1325818800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyplbhc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1.314324e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypmblb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1315533600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyppbnb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1319755438000,1320980400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypnbjb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1317952800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypnbkc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1318604414000,1319767200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypkbsb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1310695200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypgbrb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1302746400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyplbpb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1313114400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqfbdc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1331579254000,1.332468e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqyphbgb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1304647200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqdbvb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1321820433000,1329447600000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypjbcb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1307066400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypmbtb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1316138400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypgbbc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1303351200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypqbcb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1322794800000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtyqcbjc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1327011195000,1327633200000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypkbkb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1307666676000,1310090400000,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"nktfqypjbvb","The Silicon Valley Meditation Meetup Group Weekly Meetup",1294760424000,1.308276e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
"cssdtypqbmc","The Silicon Valley Meditation Meetup Group Weekly Meetup",1321818825000,1.325214e+12,37.311893,-121.89157,"San Jose Center for Spiritual Living","San Jose"
