"venue_id","venue_lat","venue_lon","venue_name","venue_city","all_event_ids"
288987,37.457855,-122.43014,"Cetrella Bistro","Half Moon Bay","5804771"
352948,37.48,-122.330002,"Francis State Beach","Half Moon Bay","6065912|10510386"
435584,37.48,-122.330002,"Half Moon Bay","Half Moon Bay","6779311"
482230,37.514206,-122.49708,"Pillar Point Harbor","Half Moon Bay","7136512"
485704,37.442703,-122.40219,"Purisima Creek Redwoods (Higgins Canyon Trailhead)","Half Moon Bay","7159495"
612816,37.502125,-122.47349,"Half Moon Bay - Jetty","Half Moon Bay","7954303"
684245,37.481818,-122.445232,"Sea Horse Ranch","Half Moon Bay","71310912"
692266,37.465079,-122.444535,"Half Moon Bay State Beach ","Half Moon Bay","12772684|13583130|8201542|13363255|13569792|13939872|16008064"
731845,37.463825,-122.43132,"Grotto of the Sacred Heart","Half Moon Bay","8505760|8502547|9015831|9015851|9106509|9106519|9106527|9132111|9132121|9215021|9406512|9406538|9406562|9406577|9406589|9406610|9406622|9406635|9406647|9406656|9406669|9406679|9642939|9642995|9643033|9643082|9643119|9659476|9659551|9659619|9659668|9659803|9874422"
746030,37.483035,-122.452087,"Dunes Beach","Half Moon Bay","8373931|99626792|100664452|101640452|105611342"
747059,37.440237,-122.436641,"Redondo Beach - Half Moon Bay","Half Moon Bay","8627893"
747878,37.501559,-122.469893,"Princeton Jetty","Half Moon Bay","9873131|9924938|9971472|10033712|10042417|10104430|10247940|10317672|10417240|10585085|11369602|11829150|11895345|12028055|12111180|12749901|12825770|13455021|14331817|42162972|qqhcjcypqbpb|qqhcjcyqcbcb|qqhcjcyqcblb|qqhcjcyqcbtb|qqhcjcyqcbmc|qqhcjcyqfbgb|qqhcjcyqgbtb|73216342|98329172|98578302|100664222|104160862"
759147,37.382579,-122.402021," Arata Pumpkin Farm in Halfmoon Bay","Half Moon Bay","11427301|35017272|83892272|15203750|36314152"
808987,37.447412,-122.428731,"Cameron's Restaurant and Pub","Half Moon Bay","16810450"
816871,37.466496,-122.428283,"Half Moon Bay Coffee Company","Half Moon Bay","13680023|14916903|13679947|14916834|37783142|63517802|85999872|98143332"
837746,37.437519,-122.370613,"Purisima Creek Redwoods","Half Moon Bay","18077431|28112321|31218992|82178712"
843596,37.503863,-122.484923,"Half Moon Bay Brewing Company","Half Moon Bay","16972124|13084438|17388040|16132869|17324018|17376076|37851312|52519702|70466552|76887142|99636952|105050802|102658042"
860079,37.494544,-122.461376,"Bach Dancing & Dynamite Society","Half Moon Bay","13222179"
1008883,37.43012,-122.436368,"Half Moon Bay GC Links","Half Moon Bay","40737732"
1021846,37.465079,-122.444535,"Francis Beach","Half Moon Bay","94134302"
1031933,37.502918,-122.481812,"Pillar Point Harbor","Half Moon Bay","20750011|29589331"
1071618,37.463614,-122.429193,"501 Main Street ","Half Moon Bay","17534418"
1108268,37.495686,-122.462273,"Half Moon Bay - Miramar Beach Restaurant","Half Moon Bay","15052159|12207760|13209537"
1135520,37.421637,-122.393738,"Purisima Creek Trail - West (off Hiway 1)","Half Moon Bay","13895385"
1141117,37.462431,-122.429891,"Moonside Bakery & Cafe","Half Moon Bay","12047047"
1147617,37.456247,-122.436891,"Poplar Beach","Half Moon Bay","96432032"
1152495,37.469758,-122.435369,"Starbucks Half Moon Bay","Half Moon Bay","16499840|73394842|12222038"
1200522,37.434889,-122.441134,"The Ritz Carlton Half Moon Bay","Half Moon Bay","15681710"
