"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"9007009","Weekly Meetup 11/25/08 Cafe Express",1224637580000,1227661200000,32.836662,-96.77754,"Cafe Express","Dallas"
"qmngqypkbfc","Social Dinner",1295141767000,1311465600000,32.836662,-96.77754,"Cafe Express","Dallas"
"dfthhdyqnbfc","The Dallas-Plano Atheists Meetup - Cafe Express (Mockingbird Station)",1349824230000,1351036800000,32.836662,-96.77754,"Cafe Express","Dallas"
"ggbbpynqbkb","The Dallas-Plano Atheists Meetup - Gazeebo Burger and more",1286995790000,1.29177e+12,33.045277,-96.830711,"Gazeebo Burgers","Plano"
"qndhnynhbgb","Weekly Meetup - 5/4/10 - Gazeebo Burger",1270425072000,1273017600000,33.045277,-96.830711,"Gazeebo Burgers","Plano"
"ggbbpyqgbnb","The Dallas-Plano Atheists Meetup - Gazebo Burgers - Plano",1332982683000,1334102400000,33.045277,-96.830711,"Gazeebo Burgers","Plano"
"jfljqyplbwb","Plano Book Club with Caridad Pinerio",1296092835000,1313625600000,33.097946,-96.77755,"Reyes","Plano"
"jfljqypmbcc","Plano Book Club with Lauren Dane",1296092835000,1316649600000,33.097946,-96.77755,"Reyes","Plano"
"jfljqypkbbc","Plano Book Club",1296092835000,1311206400000,33.097946,-96.77755,"Reyes","Plano"
"ggbbpyqgbgc","The Dallas-Plano Atheists Meetup - Enchilada - Dallas",1332982798000,1.335312e+12,32.874645,-96.761909,"Enchilada Restaurant","Dallas"
"9144043","Weekly Meetup 12/16/08 Chipotle - Forest",1226455941000,1229475600000,32.91,-96.730003,"Chipotle","Dallas"
"5109851","Arlington/Mid-Cities What the Bleep Meetup",1157234139000,1157587200000,32.759998,-97.080002,"Half Price Bookstore","Arlington"
"10668312","Weely Meetup 7/21/09 - Trinity Hall",1245200650000,1248220800000,32.836655,-96.777084,"Trinity Hall","Dallas"
"dfthhdyrcbmc","Dallas-Plano Atheists Meetup - Trinity Hall (Mockingbird Station)",1345580981000,1359507600000,32.836655,-96.777084,"Trinity Hall","Dallas"
"5223319","CANCELLED - The Dallas-What the Bleep Do We Know? November Meetup",1161824823000,1164848400000,32.740002,-97.389999,"Border's Books & Music","Ft. Worth,"
"13625336","""Please Give""",1275068778000,1275862500000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"12968288","""The Runaways""",1269362078000,1269810900000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"13581538","""Mid-August Lunch""",1274733587000,1275344100000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"8454896","""Man On Wire""",1217600756000,1218396600000,32.83666,-96.77711,"Angelika (Dallas)","Dallas"
"11917616","T-Day Hike Sat.: Oak Point Preserve",1258690291000,1259427600000,33.053829,-96.677422,"Oak Point Preserve & Ampitheater","Plano"
"ggbbpyqcbgc","The Dallas-Plano Atheists Meetup - Veggie Garden - Richardson",1324422332000,1327453200000,32.962093,-96.73585,"Veggie Garden","Richardson"
"ggbbpynpbnc","The Dallas-Plano Atheists Meetup - Veggie Garden",1286995020000,1291165200000,32.962093,-96.73585,"Veggie Garden","Richardson"
"pzchvyqkbsb","The Dallas Spades July Monthly Meetup",1327864481000,1342308600000,32.997466,-96.831104,"Fuddruckers","Dallas"
"8919223","Weekly Meetup 11/11/08 Tin Star - Coit",1223428052000,1226451600000,33.004032,-96.76767,"Tin Star - Coit","Plano"
"ggbbpypcbxb","The Dallas-Plano Atheists Meetup - Razzoo's - North Dallas",1292442023000,1295398800000,32.937946,-96.74894,"Razzoo's (N. Dallas)","Dallas"
"gvfpnyqdbmc","Speak French in Plano",1328133481000,1330563600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqfblc","Speak French in Plano",1331660272000,1332979200000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"gvfpnyqfbsb","Speak French in Plano",1329247592000,1331769600000,33.02729,-96.795525,"La Madeleine at Preston and Park","Plano"
"pxdxtyppbcc","The Richardson Screenwriters Meetup @ La Madeleine",1320613095000,1321923600000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"dgbvjcyqcbfc","The Richardson Screenwriters Meetup @ La Madeleine",1326226087000,1327366800000,32.97814,-96.76552,"La Madeleine French Bakery & Cafe","Richardson"
"7815632","AREA June Regular Meeting=Making Big Money Wholesaling Homes ",1209213912000,1214665200000,32.723064,-97.14911,"Chase Bank Building","Arlington"
"10187304","Weekly Meetup 5/19/09 Don Pepe's",1239757478000,1242777600000,32.960724,-96.76894,"Don Pepe's Rancho Mexican Grill","Dallas"
"7347795","Beyond The Half (18 Miles, 9 Mile Option)",1203248279000,1208086200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7308861","Around the Lake (9 Miles)",1202736950000,1.205667e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8337154","Half Marathon Training / Fitness Walk",1216036451000,1219489200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7693420","Around the Lake (9 Miles)",1207599941000,1210505400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7330427","Around the Lake (9 miles)",1203001212000,1.203255e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"9185387","Fitness Walk - White Rock Lake",1227022219000,1.230381e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8337151","Half Marathon Training / Fitness Walk",1216036324000,1.220094e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8624947","Around the Lake (9 Miles)",1219770429000,1222599600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7705336","Easy Distance Training ",1207738054000,1211110200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"9388858","The Loop - White Rock Lake",1230301472000,1230474600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7596311","Wednesday Training Walk",1206410455000,1206573300000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7705330","Fitness Walk at White Rock Lake",1207737750000,1211628600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6990723","Beginner's Walk",1198978005000,1200146400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8320981","Half Marathon Training / Fitness Walk",1215786821000,1218279600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8624938","Around the Lake (9 Miles)",1219770399000,1221994800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6949814","Fitness Walk at White Rock Lake",1198243676000,1.200141e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7705332","Around the Lake (9 Miles)",1207737855000,1.211715e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7857829","Around the Lake (9 Miles)",1209738539000,1214737200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6943677","Fast Pace Around the Lake",1198149902000,1199017800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8012832","Half Marathon Training / Fitness Walk",1211810215000,1215255600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"9340827","Fitness Walk - White Rock Lake",1229350297000,1232195400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6314755","Fast Pace Around The Lake",1189178389000,1190545200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7110891","Beyond The Half (15 Mile, 9 mile option)",1200312257000,1203856200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8624933","Around the Lake (9 Miles)",1219770339000,1.22139e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7697855","Fitness Walk at White Rock Lake",1207652760000,1211023800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6166594","Long Distance Training Walk",1186921497000,1187521200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6818402","Fast Pace Around the Lake",1196263205000,1.198413e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6943870","12 Mile Easy Distance Training",1198152621000,1199536200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6818357","Fitness Walk at White Rock Lake",1196262714000,1198931400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8777798","Around the Lake (9 Miles)",1221683715000,1225018800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"9185374","Fitness Walk at White Rock Lake",1.227022e+12,1229776200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8107673","Around the Lake (9 Miles)",1213015849000,1217156400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8777792","Around the Lake (9 Miles)",1221683678000,1.224414e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6818347","White Rock Fitness Walk ",1196262659000,1198326600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7122663","Around the Lake (9 miles)",1200428663000,1202041800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6064255","Half Marathon Training/Fitness Walk",1185198700000,1186831800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8337145","Half Marathon Training / Fitness Walk",1216036014000,1218884400000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7267002","Around the Lake (9 Miles)",1202209926000,1.204461e+12,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7302448","Beyond The Half (15 Miles, 9 Mile Option)",1202652538000,1206876600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7774479","Fitness Walk at White Rock Lake",1208706707000,1212838200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"8107670","Around the Lake (9 Miles)",1213015811000,1215946800000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"6409007","Half Marathon Training/Fitness Walk",1190485215000,1192273200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7857823","Around the Lake (9 Miles)",1209738507000,1214134200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7742676","Half Marathon Training Discussion",1208256656000,1212240600000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
"7267679","Beyond The Half (15 Miles, 9 Mile Option)",1202220979000,1205062200000,32.825634,-96.730202,"Tee Pee Hill - White Rock Lake","Dallas"
