"event_id","event_name","event_created","event_time","event_venue_lat","event_venue_lon","venue_name","venue_city"
"5435691","Speaker on Ground Based Wind Generators",1170109819000,1173409200000,32.849998,-117.209999,"Coco's Bakery Restaurant","San Diego"
"18626571","Initial Planning Meeting",1305591588000,1309485600000,32.916077,-117.12043,"Panera Bread","San Diego Mira Mesa"
"5524791","The Northern San Diego Photography Group March Meetup",1172721896000,1175133600000,32.916077,-117.12043,"Panera Bread","San Diego Mira Mesa"
"49163202","Mt Woodson Scenic Trail",1327267195000,1329070500000,32.98,-117.040001,"Lake Poway","Poway"
"52049932","Mt. Woodson Scenic Trail",1329062601000,1333214100000,32.98,-117.040001,"Lake Poway","Poway"
"17562154","Meetup at the dog park!",1304640715000,1308517200000,33.04792,-117.073654,"Rancho Bernardo Off Leash Dog Park","San Diego"
"15823936","The Escondido Meetup for January!",1293403433000,1294606800000,33.04792,-117.073654,"Rancho Bernardo Off Leash Dog Park","San Diego"
"74136872","Finally, a September Meetup!",1342758411000,1346619600000,33.04792,-117.073654,"Rancho Bernardo Off Leash Dog Park","San Diego"
"7025097","Cocktails and Live Music at Tio Leos!",1199407228000,1201402800000,32.91531,-117.14383,"Tio Leo's","San Diego"
"5516885","Time for another trip to Tio Leo's",1172537517000,1.174698e+12,32.91531,-117.14383,"Tio Leo's","San Diego"
"dlvtpcyqqbxb","Learn Crochet and Make Amigurumis",1330369021000,1.355877e+12,32.98506,-117.075615,"Panera Bread","San Diego"
"10468932","Media Marketing with KGTV ",1242968396000,1247794200000,32.98506,-117.075615,"Panera Bread","San Diego"
"11593393","Low Hanging Fruit of Internet Marketing with Jim Orr",1255144885000,1258684200000,32.98506,-117.075615,"Panera Bread","San Diego"
"16056316","Learn Crochet and Make Amigurumis",1295085077000,1296606600000,32.98506,-117.075615,"Panera Bread","San Diego"
"13415722","YouTube for Business",1273256970000,1282267800000,32.98506,-117.075615,"Panera Bread","San Diego"
"15279429","Learn Crochet and Make Amigurumis",1288457331000,1289953800000,32.98506,-117.075615,"Panera Bread","San Diego"
"23135851","Learn Crochet and Make Amigurumis",1308765807000,1311118200000,32.98506,-117.075615,"Panera Bread","San Diego"
"dlvtpcyrcbdc","Learn Crochet and Make Amigurumis",1330369021000,1.358901e+12,32.98506,-117.075615,"Panera Bread","San Diego"
"15130746","Learn Crochet and Make Amigurumis",1287258098000,1288740600000,32.98506,-117.075615,"Panera Bread","San Diego"
"dlvtpcyrdbzb","Learn Crochet and Make Amigurumis",1330369021000,1361320200000,32.98506,-117.075615,"Panera Bread","San Diego"
"13415434","Google Analytics - Tracking Results for Continuous Improvement",1273255221000,1276824600000,32.98506,-117.075615,"Panera Bread","San Diego"
"dlvtpcyrfbhb","Learn Crochet and Make Amigurumis",1330369021000,1362529800000,32.98506,-117.075615,"Panera Bread","San Diego"
"15702382","Learn Crochet and Make Amigurumis",1292035180000,1.295397e+12,32.98506,-117.075615,"Panera Bread","San Diego"
"13415546","Facebook for Business",1273256050000,1279243800000,32.98506,-117.075615,"Panera Bread","San Diego"
"qjzgdcyqcbpc","Learn Crochet and Make Amigurumis",1325535011000,1328056200000,32.98506,-117.075615,"Panera Bread","San Diego"
"15702361","Learn Crochet and Make Amigurumis",1292034985000,1294187400000,32.98506,-117.075615,"Panera Bread","San Diego"
"qjzgdcyppbdc","Learn Crochet and Make Amigurumis",1321386758000,1322008200000,32.98506,-117.075615,"Panera Bread","San Diego"
"dlvtpcyrfbzb","Learn Crochet and Make Amigurumis",1330369021000,1363735800000,32.98506,-117.075615,"Panera Bread","San Diego"
"10468943","Affiliate Marketing Part 2",1242968616000,1250818200000,32.98506,-117.075615,"Panera Bread","San Diego"
"16127685","Learn Crochet and Make Amigurumis",1295578459000,1.298421e+12,32.98506,-117.075615,"Panera Bread","San Diego"
"dlvtpcyrcblb","Learn Crochet and Make Amigurumis",1330369021000,1357691400000,32.98506,-117.075615,"Panera Bread","San Diego"
"13415878","Email Marketing Fundamentals",1273257966000,1.284687e+12,32.98506,-117.075615,"Panera Bread","San Diego"
"16139868","February 19, 2011 Crop",1295664619000,1298134800000,32.974693,-117.03621,"Pointsettia Trailer Park Clubhouse","Poway"
"13880016","July 17th CROP 2010",1277246177000,1279382400000,32.974693,-117.03621,"Pointsettia Trailer Park Clubhouse","Poway"
"5542900","Hiking - Iron Mountain",1173213576000,1.175958e+12,33.02,-117.099998,"Iron Mountain","San Diego"
"10999999","The Superior Virtue of the Oppressed",1249024913000,1.25082e+12,37.43367,-122.13876,"Szechwan Cafe","Palo Alto"
"14642945","Santee Boulders Cleanup",1283497264000,1.284588e+12,32.846695,-117.021026,"Santee Boulders","Santee"
"14668402","Santee boulders cleanup",1283735264000,1284595200000,32.846695,-117.021026,"Santee Boulders","Santee"
"11033182","The Dallas Yi Ching (I Ching) August Meetup - Hexagram 40 (Deliverance) ",1249404450000,1250960400000,32.93562,-96.77964,"Peter & Angela Merola","Dallas"
"djcjkdyqmbmc","Let's try Lightning's new Double Strike Double IPA! (or the others too!)",1347054386000,1.348956e+12,32.935493,-117.04351,"Lightning Brewery","Poway"
"cjqqpyrcbmb","Japanese Language Practice",1286940102000,1357783200000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpyrdbjb","Japanese Language Practice",1286940102000,1360202400000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"73091402","Piano Recital for Outstanding Amateurs",1342125282000,1359230400000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"16546885","This is a group for amateur pianists and audiences who enjoy great piano music!",1297582862000,1309028400000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpypfbcb","Japanese Language Practice",1286940102000,1299031200000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpyrdbrb","Japanese Language Practice",1286940102000,1360807200000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpyrdbbc","Japanese Language Practice",1286940102000,1.361412e+12,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpyqpblc","Japanese Language Practice",1286940102000,1354154400000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"cjqqpypkbkc","Japanese Language Practice",1286940102000,1311814800000,32.911148,-117.105095,"Scripps Ranch Branch Library","San Diego"
"73459162","Music under the stars:  Dinner and FREE Santa Cruz Beach Boardwalk concert",1342384012000,1344041100000,36.967537,-122.020348,"Santa Cruz Beach Boardwalk","Santa Cruz"
"23221871","Lake Hodges Beginners Ride",1308810682000,1309102200000,33.06781,-117.0663,"Lake Hodges (North)","Escondido"
